dataset,dx,mean,std,roi
B-SNIP,schizophrenia,1.7194138341372684,0.8798666238160024,Right pericalcarine 1
B-SNIP,schizophrenia,2.2114745721427647,0.964807132880467,Right postcentral 1
B-SNIP,schizophrenia,1.8566745670949782,0.9247864944563228,Right postcentral 2
B-SNIP,schizophrenia,2.108398478938147,0.9463823281809701,Right posteriorcingulate 1
B-SNIP,schizophrenia,2.3916033742185068,1.035255555176625,Right precentral 1
B-SNIP,schizophrenia,2.290276291094488,0.8546904802713767,Right precentral 2
B-SNIP,schizophrenia,2.310186777058971,0.9054432302596822,Right precentral 3
B-SNIP,schizophrenia,2.230688596243618,0.9811597117186879,Right precuneus 1
B-SNIP,schizophrenia,2.24922272003582,0.9573525551490688,Right precuneus 2
B-SNIP,schizophrenia,2.6452663151737363,0.9929498537995151,Right rostralanteriorcingulate 1
B-SNIP,schizophrenia,2.2369466674910083,0.9645395435642645,Right rostralmiddlefrontal 1
B-SNIP,schizophrenia,2.239014703947945,0.992791165458319,Right rostralmiddlefrontal 2
B-SNIP,schizophrenia,2.554375668442402,1.0265599493477804,Right superiorfrontal 1
B-SNIP,schizophrenia,2.544269805862116,1.0001879312904014,Right superiorfrontal 2
B-SNIP,schizophrenia,2.5441377700697076,1.0314884013280092,Right superiorfrontal 3
B-SNIP,schizophrenia,2.3231431969399976,0.9563265637927674,Right superiorfrontal 4
B-SNIP,schizophrenia,2.051466330686298,0.9795406826707163,Right superiorparietal 1
B-SNIP,schizophrenia,2.16911659850144,1.0833371609924334,Right superiorparietal 2
B-SNIP,schizophrenia,2.064374387392882,0.9695870077221347,Right superiorparietal 3
B-SNIP,schizophrenia,2.431285952693932,1.087610493689568,Right superiortemporal 1
B-SNIP,schizophrenia,2.562460181389595,1.178064104857409,Right superiortemporal 2
B-SNIP,schizophrenia,2.2774971351860267,1.0397138202082354,Right supramarginal 1
B-SNIP,schizophrenia,2.280658984705608,0.9409801818099113,Right supramarginal 2
B-SNIP,schizophrenia,2.710893721685109,1.0304481744180025,Right frontalpole 1
B-SNIP,schizophrenia,3.2648183159085797,1.115535014934204,Right temporalpole 1
B-SNIP,schizophrenia,2.197463383908259,1.0281853385612227,Right transversetemporal 1
B-SNIP,schizophrenia,2.5905525341620175,1.0058099781448293,Right insula 1
B-SNIP,schizophrenia,3.0314284704021897,1.1017633555282589,Right insula 2
BrainGluSchi,control_schizophrenia,2.622147219673584,0.8250748770262952,Left bankssts 1
BrainGluSchi,control_schizophrenia,2.532140379388224,0.9754765987045366,Left caudalanteriorcingulate 1
BrainGluSchi,control_schizophrenia,2.710045721229327,0.7989718751414413,Left caudalmiddlefrontal 1
BrainGluSchi,control_schizophrenia,2.0002941292196486,1.0463492727050052,Left cuneus 1
BrainGluSchi,control_schizophrenia,3.2504389928603965,0.8472220446462079,Left entorhinal 1
BrainGluSchi,control_schizophrenia,2.736330417911438,0.8698407323472931,Left fusiform 1
BrainGluSchi,control_schizophrenia,2.846273452470088,0.7795355783807545,Left fusiform 2
BrainGluSchi,control_schizophrenia,2.574092785602838,0.8634830684583955,Left inferiorparietal 1
BrainGluSchi,control_schizophrenia,2.5894815653143852,0.795285003831022,Left inferiorparietal 2
BrainGluSchi,control_schizophrenia,3.0161280407761026,0.9664747385819039,Left inferiortemporal 1
BrainGluSchi,control_schizophrenia,2.760433522082373,0.8215731533923967,Left inferiortemporal 2
BrainGluSchi,control_schizophrenia,2.597793452968769,0.8219780545888954,Left isthmuscingulate 1
BrainGluSchi,control_schizophrenia,2.1001555349212864,0.7303483293840046,Left lateraloccipital 1
BrainGluSchi,control_schizophrenia,2.4011531564196753,0.7626557764706599,Left lateraloccipital 2
BrainGluSchi,control_schizophrenia,2.9787027569848936,0.8227970287281736,Left lateralorbitofrontal 1
BrainGluSchi,control_schizophrenia,2.674233898478118,0.7830375471834377,Left lateralorbitofrontal 2
BrainGluSchi,control_schizophrenia,2.033362532938994,0.906952434333639,Left lingual 1
BrainGluSchi,control_schizophrenia,2.2440056885991813,0.8313702643054623,Left lingual 2
BrainGluSchi,control_schizophrenia,2.583118744593669,0.6164062637571754,Left medialorbitofrontal 1
BrainGluSchi,control_schizophrenia,2.7417660658609035,0.743754508464575,Left middletemporal 1
BrainGluSchi,control_schizophrenia,2.9484430202290324,0.7468337116255003,Left middletemporal 2
BrainGluSchi,control_schizophrenia,2.836464193587576,0.9058469164426637,Left parahippocampal 1
BrainGluSchi,control_schizophrenia,2.582508700914365,0.8214139085732584,Left paracentral 1
BrainGluSchi,control_schizophrenia,2.841572002205131,0.9649605960055296,Left parsopercularis 1
BrainGluSchi,control_schizophrenia,2.8785707234216624,0.9424637022230619,Left parsorbitalis 1
BrainGluSchi,control_schizophrenia,2.7195971668408605,0.8388445451925599,Left parstriangularis 1
BrainGluSchi,control_schizophrenia,1.651430135329639,0.7694998820570046,Left pericalcarine 1
BrainGluSchi,control_schizophrenia,1.9460045915850965,0.8380736400857043,Left postcentral 1
BrainGluSchi,control_schizophrenia,2.1373497174946383,0.7508306760520295,Left postcentral 2
BrainGluSchi,control_schizophrenia,2.57692283356289,0.9452524765249131,Left postcentral 3
BrainGluSchi,control_schizophrenia,2.5837298748954587,0.861301239831009,Left posteriorcingulate 1
BrainGluSchi,control_schizophrenia,2.5857770491486116,0.8857096258457944,Left precentral 1
BrainGluSchi,control_schizophrenia,2.622401421816298,0.8981884136984883,Left precentral 2
BrainGluSchi,control_schizophrenia,2.5361268619623027,0.8987672458704672,Left precentral 3
BrainGluSchi,control_schizophrenia,2.983199861551011,0.8862438894962248,Left precentral 4
BrainGluSchi,control_schizophrenia,2.393718440855716,0.8932424097827277,Left precuneus 1
BrainGluSchi,control_schizophrenia,2.5850378965228935,0.9749549607101846,Left precuneus 2
BrainGluSchi,control_schizophrenia,2.9452048730423352,0.8665766699781458,Left rostralanteriorcingulate 1
BrainGluSchi,control_schizophrenia,2.50398808003377,0.7346303015704803,Left rostralmiddlefrontal 1
BrainGluSchi,control_schizophrenia,2.5612826741956005,0.7705258255519579,Left rostralmiddlefrontal 2
BrainGluSchi,control_schizophrenia,2.6299698186844767,0.8099767008583748,Left rostralmiddlefrontal 3
BrainGluSchi,control_schizophrenia,2.8665418100138536,0.6411625696076065,Left superiorfrontal 1
BrainGluSchi,control_schizophrenia,2.926206125243464,0.6965664794885664,Left superiorfrontal 2
BrainGluSchi,control_schizophrenia,2.7905847789671063,0.7703359801861377,Left superiorfrontal 3
BrainGluSchi,control_schizophrenia,2.89393891042297,0.7754933474417235,Left superiorfrontal 4
BrainGluSchi,control_schizophrenia,2.350733044000294,0.7866126247984435,Left superiorparietal 1
BrainGluSchi,control_schizophrenia,2.390118844313213,0.8778373361621093,Left superiorparietal 2
BrainGluSchi,control_schizophrenia,2.2693519439691365,0.8786721319455207,Left superiorparietal 3
BrainGluSchi,control_schizophrenia,2.724327607721462,0.8613526057041744,Left superiortemporal 1
BrainGluSchi,control_schizophrenia,3.0802470132906383,0.9077329574481969,Left superiortemporal 2
BrainGluSchi,control_schizophrenia,2.860128933327466,0.8196098606415089,Left supramarginal 1
BrainGluSchi,control_schizophrenia,2.6567841238144125,0.7927025087752712,Left supramarginal 2
BrainGluSchi,control_schizophrenia,2.8509019083674807,0.8562090350813645,Left frontalpole 1
BrainGluSchi,control_schizophrenia,3.435653694652539,0.8919822069968083,Left temporalpole 1
BrainGluSchi,control_schizophrenia,2.5143754160775056,0.8166465580110401,Left transversetemporal 1
BrainGluSchi,control_schizophrenia,3.133228069600066,0.967964110121318,Left insula 1
BrainGluSchi,control_schizophrenia,3.36308304466889,0.9591492653292915,Left insula 2
BrainGluSchi,control_schizophrenia,2.7166246852835143,0.8992477552154703,Right bankssts 1
BrainGluSchi,control_schizophrenia,2.545713513681527,0.8565792732839626,Right caudalanteriorcingulate 1
BrainGluSchi,control_schizophrenia,2.7147709519646788,0.7880395632852039,Right caudalmiddlefrontal 1
BrainGluSchi,control_schizophrenia,1.9856769863382984,0.7575587895791369,Right cuneus 1
BrainGluSchi,control_schizophrenia,3.3280911232345964,0.8800628636371386,Right entorhinal 1
BrainGluSchi,control_schizophrenia,2.8011012249643095,0.7688665407145276,Right fusiform 1
BrainGluSchi,control_schizophrenia,2.95245842547918,0.7394374869282578,Right fusiform 2
BrainGluSchi,control_schizophrenia,2.615824345589725,0.8282053106389391,Right inferiorparietal 1
BrainGluSchi,control_schizophrenia,2.576825142499802,0.8336657878324231,Right inferiorparietal 2
BrainGluSchi,control_schizophrenia,2.696964672150703,0.9334408197541997,Right inferiorparietal 3
BrainGluSchi,control_schizophrenia,3.022549165495865,0.7685609159348288,Right inferiortemporal 1
BrainGluSchi,control_schizophrenia,2.895485978515854,0.9441466678436347,Right inferiortemporal 2
BrainGluSchi,control_schizophrenia,2.6630339805253467,0.7560044185195436,Right isthmuscingulate 1
BrainGluSchi,control_schizophrenia,2.2272698386163876,0.754914078386283,Right lateraloccipital 1
BrainGluSchi,control_schizophrenia,2.3158189938457605,0.7311238918239035,Right lateraloccipital 2
BrainGluSchi,control_schizophrenia,2.6354636357063383,0.9308330769157949,Right lateraloccipital 3
BrainGluSchi,control_schizophrenia,2.957765571384869,0.8994728305075711,Right lateralorbitofrontal 1
BrainGluSchi,control_schizophrenia,2.6382427177922354,0.8433689724127018,Right lateralorbitofrontal 2
BrainGluSchi,control_schizophrenia,2.0301911570099564,0.8199075036075641,Right lingual 1
BrainGluSchi,control_schizophrenia,2.251125111663689,0.7840485011430224,Right lingual 2
BrainGluSchi,control_schizophrenia,2.601504948198635,0.7630908727085486,Right medialorbitofrontal 1
BrainGluSchi,control_schizophrenia,2.5381614759000546,0.7787063168418146,Right medialorbitofrontal 2
BrainGluSchi,control_schizophrenia,2.8172738134147113,0.7734648275608882,Right middletemporal 1
BrainGluSchi,control_schizophrenia,3.095499517639907,0.7619914183433736,Right middletemporal 2
BrainGluSchi,control_schizophrenia,2.722574519946405,0.8470232921409911,Right parahippocampal 1
BrainGluSchi,control_schizophrenia,2.5777966318907395,0.9184872782918911,Right paracentral 1
BrainGluSchi,control_schizophrenia,2.8967272105294217,0.971026807580453,Right parsopercularis 1
BrainGluSchi,control_schizophrenia,2.896617074399586,0.9548847006121948,Right parsorbitalis 1
